ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2024,pleno,integral,Developer,70000,CAD,53846,CA,presencial,CA,media,CAN
2024,pleno,integral,Manager,170000,USD,170000,US,presencial,US,media,USA
2024,pleno,integral,Manager,170000,USD,170000,US,presencial,US,media,USA
2024,pleno,integral,Manager,170000,USD,170000,US,presencial,US,media,USA
2024,pleno,integral,Manager,170000,USD,170000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,300000,USD,300000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,270000,USD,270000,US,presencial,US,media,USA
2024,senior,integral,Developer,204200,USD,204200,US,presencial,US,media,USA
2024,senior,integral,Developer,115400,USD,115400,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,223000,USD,223000,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,185000,USD,185000,US,remoto,US,media,USA
2024,senior,integral,Engineer,234000,USD,234000,US,presencial,US,media,USA
2024,senior,integral,Engineer,146000,USD,146000,US,presencial,US,media,USA
2024,senior,integral,Developer,182000,USD,182000,US,presencial,US,media,USA
2024,senior,integral,Developer,125000,USD,125000,US,presencial,US,media,USA
2024,pleno,integral,AI Specialist,48000,EUR,53333,SK,presencial,SK,media,SVK
2024,pleno,integral,AI Specialist,33600,EUR,37333,SK,presencial,SK,media,SVK
2024,senior,integral,Software Engineer,210000,USD,210000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,140000,USD,140000,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,231100,USD,231100,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,149000,USD,149000,US,presencial,US,media,USA
2024,senior,integral,Analytics Engineer,140200,USD,140200,US,presencial,US,media,USA
2024,senior,integral,Analytics Engineer,104600,USD,104600,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,155000,USD,155000,US,remoto,US,media,USA
2024,senior,integral,Data Engineer,120000,USD,120000,US,remoto,US,media,USA
2024,senior,integral,Data Engineer,200000,USD,200000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,150000,USD,150000,US,presencial,US,media,USA
2024,senior,integral,AI Lead,210000,USD,210000,US,presencial,US,media,USA
2024,senior,integral,AI Lead,175000,USD,175000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,213900,USD,213900,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,152200,USD,152200,US,presencial,US,media,USA
2024,senior,integral,Data Architect,157850,USD,157850,MX,presencial,MX,media,MEX
2024,senior,integral,Data Architect,102500,USD,102500,MX,presencial,MX,media,MEX
2024,junior,integral,Analyst,88182,CAD,67832,CA,presencial,CA,media,CAN
2024,junior,integral,Analyst,59211,CAD,45546,CA,presencial,CA,media,CAN
2024,pleno,integral,DevOps Engineer,88000,USD,88000,US,presencial,US,media,USA
2024,pleno,integral,DevOps Engineer,80000,USD,80000,US,presencial,US,media,USA
2024,senior,integral,AI Engineer,197400,USD,197400,US,presencial,US,media,USA
2024,senior,integral,AI Engineer,94000,USD,94000,US,presencial,US,media,USA
2024,executivo,integral,Data Engineer,225607,USD,225607,US,presencial,US,media,USA
2024,executivo,integral,Data Engineer,150405,USD,150405,US,presencial,US,media,USA
2024,junior,integral,Data Scientist,61836,EUR,68706,NL,presencial,NL,media,NLD
2024,junior,integral,Data Scientist,44400,EUR,49333,NL,presencial,NL,media,NLD
2024,pleno,integral,Data Scientist,174100,USD,174100,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,116000,USD,116000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,143800,USD,143800,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,95900,USD,95900,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,263600,USD,263600,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,119800,USD,119800,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,124000,USD,124000,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,75000,USD,75000,US,remoto,US,media,USA
2024,pleno,integral,Analytics Engineer,203065,USD,203065,US,presencial,US,media,USA
2024,pleno,integral,Analytics Engineer,135376,USD,135376,US,presencial,US,media,USA
2024,senior,integral,Manager,299000,USD,299000,US,presencial,US,media,USA
2024,senior,integral,Manager,188000,USD,188000,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,52030,USD,52030,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,41990,USD,41990,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,21260,GBP,26575,ZA,presencial,ZA,media,ZAF
2024,junior,integral,Data Analyst,21260,GBP,26575,ZA,presencial,ZA,media,ZAF
2024,junior,integral,Data Analyst,21260,GBP,26575,GB,presencial,GB,media,GBR
2024,junior,integral,Data Analyst,21260,GBP,26575,GB,presencial,GB,media,GBR
2024,pleno,integral,Software Engineer,200200,USD,200200,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,180583,USD,180583,US,presencial,US,media,USA
2024,senior,integral,DevOps Engineer,140000,USD,140000,US,presencial,US,media,USA
2024,senior,integral,DevOps Engineer,100000,USD,100000,US,presencial,US,media,USA
2024,senior,integral,Associate,110400,USD,110400,US,remoto,US,media,USA
2024,senior,integral,Associate,82800,USD,82800,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,258750,USD,258750,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,164000,USD,164000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,146400,USD,146400,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,97600,USD,97600,US,presencial,US,media,USA
2024,junior,integral,Product Analyst,195200,USD,195200,US,presencial,US,media,USA
2024,junior,integral,Product Analyst,96600,USD,96600,US,presencial,US,media,USA
2024,pleno,integral,Engineer,66800,EUR,74222,AT,presencial,AT,media,AUT
2024,pleno,integral,Engineer,66800,EUR,74222,AT,presencial,AT,media,AUT
2024,pleno,integral,Analyst,75000,USD,75000,US,presencial,US,media,USA
2024,pleno,integral,Analyst,60000,USD,60000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,125000,USD,125000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,90000,USD,90000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,220900,USD,220900,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,122200,USD,122200,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,153000,USD,153000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,107200,USD,107200,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,46000,USD,46000,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,46000,USD,46000,US,presencial,US,media,USA
2024,senior,integral,Data Manager,130000,USD,130000,US,presencial,US,media,USA
2024,senior,integral,Data Manager,70200,USD,70200,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,60000,EUR,66666,FR,presencial,FR,media,FRA
2024,junior,integral,Data Analyst,40000,EUR,44444,FR,presencial,FR,media,FRA
2024,pleno,integral,Applied Scientist,222200,USD,222200,US,presencial,US,grande,USA
2024,pleno,integral,Applied Scientist,136000,USD,136000,US,presencial,US,grande,USA
2024,senior,integral,Engineer,185000,USD,185000,US,presencial,US,grande,USA
2024,senior,integral,Engineer,105100,USD,105100,US,presencial,US,grande,USA
2024,senior,integral,Engineer,212800,USD,212800,US,presencial,US,grande,USA
2024,senior,integral,Engineer,128600,USD,128600,US,presencial,US,grande,USA
2024,senior,integral,Research Scientist,180000,USD,180000,US,presencial,US,media,USA
2024,senior,integral,Research Scientist,165000,USD,165000,US,presencial,US,media,USA
2024,senior,integral,Product Manager,235200,USD,235200,US,presencial,US,grande,USA
2024,senior,integral,Product Manager,136100,USD,136100,US,presencial,US,grande,USA
2024,pleno,integral,Product Manager,210000,USD,210000,US,presencial,US,media,USA
2024,pleno,integral,Product Manager,165000,USD,165000,US,presencial,US,media,USA
2024,pleno,integral,Applied Scientist,222200,USD,222200,US,presencial,US,grande,USA
2024,pleno,integral,Applied Scientist,136000,USD,136000,US,presencial,US,grande,USA
2024,senior,integral,Engineer,277000,USD,277000,US,presencial,US,media,USA
2024,senior,integral,Engineer,170000,USD,170000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,254000,USD,254000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,132000,USD,132000,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,223000,USD,223000,US,remoto,US,media,USA
2024,senior,integral,Machine Learning Engineer,185000,USD,185000,US,remoto,US,media,USA
2024,senior,integral,Machine Learning Engineer,258000,USD,258000,US,remoto,US,media,USA
2024,senior,integral,Machine Learning Engineer,165000,USD,165000,US,remoto,US,media,USA
2024,senior,integral,Machine Learning Engineer,205000,USD,205000,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,180000,USD,180000,US,presencial,US,media,USA
2024,pleno,integral,Machine Learning Engineer,170000,USD,170000,US,remoto,US,media,USA
2024,pleno,integral,Machine Learning Engineer,130000,USD,130000,US,remoto,US,media,USA
2024,pleno,integral,Machine Learning Engineer,195000,USD,195000,US,remoto,US,media,USA
2024,pleno,integral,Machine Learning Engineer,146000,USD,146000,US,remoto,US,media,USA
2024,pleno,integral,Machine Learning Engineer,170000,CAD,130769,CA,remoto,CA,media,CAN
2024,pleno,integral,Machine Learning Engineer,153000,CAD,117692,CA,remoto,CA,media,CAN
2024,pleno,integral,Machine Learning Engineer,245575,USD,245575,US,presencial,US,media,USA
2024,pleno,integral,Machine Learning Engineer,171903,USD,171903,US,presencial,US,media,USA
2024,pleno,integral,Site Reliability Engineer,203100,USD,203100,US,presencial,US,media,USA
2024,pleno,integral,Site Reliability Engineer,146600,USD,146600,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,220000,USD,220000,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,150000,USD,150000,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,223000,USD,223000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,185000,USD,185000,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,205700,USD,205700,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,131000,USD,131000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,151800,USD,151800,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,114200,USD,114200,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,129100,USD,129100,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,107800,USD,107800,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,151800,USD,151800,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,126900,USD,126900,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,150000,USD,150000,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,140000,USD,140000,US,remoto,US,media,USA
2024,senior,integral,Data Scientist,232000,USD,232000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,183000,USD,183000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,112300,USD,112300,US,remoto,US,media,USA
2024,pleno,integral,Data Scientist,93700,USD,93700,US,remoto,US,media,USA
2024,pleno,integral,Data Scientist,132100,USD,132100,US,remoto,US,media,USA
2024,pleno,integral,Data Scientist,110200,USD,110200,US,remoto,US,media,USA
2024,senior,integral,Data Governance Lead,118346,USD,118346,AU,presencial,AU,media,AUS
2024,senior,integral,Data Governance Lead,105762,USD,105762,AU,presencial,AU,media,AUS
2024,senior,integral,Engineer,270000,USD,270000,US,presencial,US,media,USA
2024,senior,integral,Engineer,130000,USD,130000,US,presencial,US,media,USA
2024,senior,integral,AI Engineer,297000,USD,297000,US,presencial,US,media,USA
2024,senior,integral,AI Engineer,151000,USD,151000,US,presencial,US,media,USA
2024,senior,integral,AI Engineer,297000,USD,297000,US,presencial,US,media,USA
2024,senior,integral,AI Engineer,151000,USD,151000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,299000,USD,299000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,169000,USD,169000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,175000,USD,175000,US,remoto,US,media,USA
2024,senior,integral,Data Engineer,175000,USD,175000,US,remoto,US,media,USA
2024,senior,integral,Data Architect,64000,EUR,71111,AT,presencial,AT,media,AUT
2024,senior,integral,Data Architect,64000,EUR,71111,AT,presencial,AT,media,AUT
2024,junior,integral,Research Analyst,145000,USD,145000,US,remoto,US,media,USA
2024,junior,integral,Research Analyst,94000,USD,94000,US,remoto,US,media,USA
2024,senior,integral,Manager,205200,USD,205200,US,presencial,US,media,USA
2024,senior,integral,Manager,121600,USD,121600,US,presencial,US,media,USA
2024,senior,integral,Engineer,185000,USD,185000,US,presencial,US,media,USA
2024,senior,integral,Engineer,120000,USD,120000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,178500,USD,178500,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,134400,USD,134400,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,178500,USD,178500,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,134400,USD,134400,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,178500,USD,178500,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,134400,USD,134400,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,215000,USD,215000,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,179300,USD,179300,US,remoto,US,media,USA
2024,pleno,integral,Product Manager,385000,USD,385000,US,presencial,US,media,USA
2024,pleno,integral,Product Manager,305000,USD,305000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,405000,USD,405000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,300000,USD,300000,US,presencial,US,media,USA
2024,senior,integral,Engineer,89200,USD,89200,US,presencial,US,media,USA
2024,senior,integral,Engineer,45700,USD,45700,US,presencial,US,media,USA
2024,pleno,integral,Research Associate,127000,USD,127000,US,presencial,US,media,USA
2024,pleno,integral,Research Associate,83600,USD,83600,US,presencial,US,media,USA
2024,senior,integral,Engineer,179000,USD,179000,US,presencial,US,media,USA
2024,senior,integral,Engineer,112000,USD,112000,US,presencial,US,media,USA
2024,senior,integral,Engineering Manager,250000,USD,250000,US,remoto,US,media,USA
2024,senior,integral,Engineering Manager,180600,USD,180600,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,250800,USD,250800,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,167200,USD,167200,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,210000,USD,210000,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,160000,USD,160000,US,remoto,US,media,USA
2024,senior,integral,Analyst,243500,USD,243500,US,presencial,US,media,USA
2024,senior,integral,Analyst,172000,USD,172000,US,presencial,US,media,USA
2024,senior,integral,Manager,255000,USD,255000,US,presencial,US,media,USA
2024,senior,integral,Manager,204000,USD,204000,US,presencial,US,media,USA
2024,pleno,integral,Software Developer,155000,USD,155000,US,presencial,US,media,USA
2024,pleno,integral,Software Developer,140000,USD,140000,US,presencial,US,media,USA
2024,junior,integral,Business Intelligence Analyst,192300,USD,192300,US,presencial,US,media,USA
2024,junior,integral,Business Intelligence Analyst,120200,USD,120200,US,presencial,US,media,USA
2024,senior,integral,Manager,196000,USD,196000,US,remoto,US,media,USA
2024,senior,integral,Manager,95200,USD,95200,US,remoto,US,media,USA
2024,pleno,integral,Business Insights Manager,650000,DKK,95588,DK,presencial,DK,grande,DNK
2024,junior,contrato,Technical Writer,50000,USD,50000,NG,presencial,NG,media,NGA
2024,senior,integral,Machine Learning Engineer,250600,USD,250600,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,135400,USD,135400,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,208800,USD,208800,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,98300,USD,98300,US,presencial,US,media,USA
2024,pleno,integral,Analyst,124800,USD,124800,US,remoto,US,media,USA
2024,pleno,integral,Analyst,76128,USD,76128,US,remoto,US,media,USA
2024,senior,integral,Software Engineer,223000,USD,223000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,185000,USD,185000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,200000,USD,200000,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,170000,USD,170000,US,remoto,US,media,USA
2024,senior,integral,Manager,193000,USD,193000,US,presencial,US,media,USA
2024,senior,integral,Manager,112000,USD,112000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,166000,USD,166000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,104000,USD,104000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,195000,USD,195000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,165000,USD,165000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,410000,USD,410000,US,remoto,US,media,USA
2024,senior,integral,Data Engineer,300000,USD,300000,US,remoto,US,media,USA
2024,senior,integral,Engineer,275000,USD,275000,US,presencial,US,media,USA
2024,senior,integral,Engineer,136000,USD,136000,US,presencial,US,media,USA
2024,senior,integral,Manager,230000,USD,230000,US,presencial,US,media,USA
2024,senior,integral,Manager,148000,USD,148000,US,presencial,US,media,USA
2024,senior,integral,Manager,230000,USD,230000,US,presencial,US,media,USA
2024,senior,integral,Manager,148000,USD,148000,US,presencial,US,media,USA
2024,pleno,integral,Research Associate,145730,USD,145730,AU,presencial,AU,media,AUS
2024,pleno,integral,Research Associate,117718,USD,117718,AU,presencial,AU,media,AUS
2024,pleno,integral,Software Engineer,258000,USD,258000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,119700,USD,119700,US,presencial,US,media,USA
2024,senior,integral,Product Manager,268500,USD,268500,US,presencial,US,media,USA
2024,senior,integral,Product Manager,166000,USD,166000,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,208000,USD,208000,US,presencial,US,media,USA
2024,pleno,integral,Research Scientist,147000,USD,147000,US,presencial,US,media,USA
2024,senior,integral,Data Architect,259000,USD,259000,US,presencial,US,media,USA
2024,senior,integral,Data Architect,124300,USD,124300,US,presencial,US,media,USA
2024,senior,integral,Data Architect,198600,USD,198600,US,presencial,US,media,USA
2024,senior,integral,Data Architect,105800,USD,105800,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,192050,USD,192050,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,110000,USD,110000,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,70000,USD,70000,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,56000,USD,56000,US,presencial,US,media,USA
2024,senior,integral,Data Analyst,198600,USD,198600,US,presencial,US,media,USA
2024,senior,integral,Data Analyst,105800,USD,105800,US,presencial,US,media,USA
2024,senior,integral,Manager,355400,USD,355400,US,presencial,US,media,USA
2024,senior,integral,Manager,136900,USD,136900,US,presencial,US,media,USA
2024,pleno,integral,Manager,259000,USD,259000,US,presencial,US,media,USA
2024,pleno,integral,Manager,124300,USD,124300,US,presencial,US,media,USA
2024,pleno,integral,Power BI Administrator,145000,USD,145000,US,presencial,US,media,USA
2024,pleno,integral,Power BI Administrator,93000,USD,93000,US,presencial,US,media,USA
2024,junior,integral,Data Engineer,95000,USD,95000,US,presencial,US,media,USA
2024,junior,integral,Data Engineer,84000,USD,84000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,100802,USD,100802,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,70561,USD,70561,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,141200,USD,141200,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,75400,USD,75400,US,presencial,US,media,USA
2024,pleno,integral,Data Specialist,92500,USD,92500,US,remoto,US,media,USA
2024,pleno,integral,Data Specialist,53500,USD,53500,US,remoto,US,media,USA
2024,pleno,integral,Associate,437500,USD,437500,US,presencial,US,media,USA
2024,pleno,integral,Associate,200000,USD,200000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,264200,USD,264200,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,143100,USD,143100,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,351500,USD,351500,US,remoto,US,media,USA
2024,senior,integral,Machine Learning Engineer,218800,USD,218800,US,remoto,US,media,USA
2024,pleno,integral,Machine Learning Engineer,259000,USD,259000,US,presencial,US,media,USA
2024,pleno,integral,Machine Learning Engineer,124300,USD,124300,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,240240,USD,240240,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,224087,USD,224087,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,198600,USD,198600,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,105800,USD,105800,US,presencial,US,media,USA
2024,senior,integral,Engineer,251000,USD,251000,US,presencial,US,media,USA
2024,senior,integral,Engineer,177000,USD,177000,US,presencial,US,media,USA
2024,pleno,integral,Software Development Engineer,312200,USD,312200,US,presencial,US,media,USA
2024,pleno,integral,Software Development Engineer,175800,USD,175800,US,presencial,US,media,USA
2024,junior,integral,Data Operations Analyst,86000,USD,86000,US,presencial,US,media,USA
2024,junior,integral,Data Operations Analyst,70000,USD,70000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,251000,USD,251000,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,170200,USD,170200,US,presencial,US,media,USA
2024,pleno,integral,Manager,259000,USD,259000,US,presencial,US,media,USA
2024,pleno,integral,Manager,124300,USD,124300,US,presencial,US,media,USA
2024,senior,integral,Manager,370300,USD,370300,US,presencial,US,media,USA
2024,senior,integral,Manager,142600,USD,142600,US,presencial,US,media,USA
2024,senior,integral,Data Governance,198600,USD,198600,US,presencial,US,media,USA
2024,senior,integral,Data Governance,105800,USD,105800,US,presencial,US,media,USA
2024,pleno,integral,Manager,600000,CZK,26666,FI,presencial,FI,media,FIN
2024,pleno,integral,Manager,600000,CZK,26666,FI,presencial,FI,media,FIN
2024,pleno,integral,Software Engineer,190000,USD,190000,US,remoto,US,media,USA
2024,pleno,integral,Software Engineer,115000,USD,115000,US,remoto,US,media,USA
2024,senior,integral,AI Developer,458000,USD,458000,US,presencial,US,media,USA
2024,senior,integral,AI Developer,176500,USD,176500,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,214500,USD,214500,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,121900,USD,121900,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,314400,USD,314400,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,161600,USD,161600,US,presencial,US,media,USA
2024,pleno,integral,Manager,259000,USD,259000,US,presencial,US,media,USA
2024,pleno,integral,Manager,124300,USD,124300,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,200200,USD,200200,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,173000,USD,173000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,136000,USD,136000,US,presencial,US,media,USA
2024,senior,integral,Software Developer,212000,USD,212000,US,presencial,US,grande,USA
2024,senior,integral,Software Developer,141000,USD,141000,US,presencial,US,grande,USA
2024,pleno,integral,Research Engineer,208000,USD,208000,US,presencial,US,media,USA
2024,pleno,integral,Research Engineer,141340,USD,141340,US,presencial,US,media,USA
2024,pleno,integral,Manager,110000,USD,110000,US,remoto,US,media,USA
2024,pleno,integral,Manager,100000,USD,100000,US,remoto,US,media,USA
2024,pleno,integral,Data Scientist,196900,USD,196900,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,188856,USD,188856,US,presencial,US,media,USA
2024,pleno,integral,Developer,94000,USD,94000,US,remoto,US,media,USA
2024,pleno,integral,Developer,75000,USD,75000,US,remoto,US,media,USA
2024,senior,integral,Associate,46485,GBP,58106,ZA,presencial,ZA,media,ZAF
2024,senior,integral,Associate,32296,GBP,40370,ZA,presencial,ZA,media,ZAF
2024,senior,integral,Software Engineer,314400,USD,314400,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,161600,USD,161600,US,presencial,US,media,USA
2024,pleno,integral,Software Engineer,212000,USD,212000,US,presencial,US,grande,USA
2024,pleno,integral,Software Engineer,141000,USD,141000,US,presencial,US,grande,USA
2024,senior,integral,Analyst,145200,USD,145200,US,presencial,US,media,USA
2024,senior,integral,Analyst,118800,USD,118800,US,presencial,US,media,USA
2024,junior,integral,Data Engineer,195500,USD,195500,US,presencial,US,media,USA
2024,junior,integral,Data Engineer,89250,USD,89250,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,142000,USD,142000,US,presencial,US,media,USA
2024,senior,integral,Data Engineer,114000,USD,114000,US,presencial,US,media,USA
2024,pleno,integral,AI Engineer,140000,USD,140000,US,remoto,US,media,USA
2024,pleno,integral,AI Engineer,100000,USD,100000,US,remoto,US,media,USA
2024,senior,integral,Platform Engineer,160160,USD,160160,US,remoto,US,media,USA
2024,senior,integral,Platform Engineer,131040,USD,131040,US,remoto,US,media,USA
2024,senior,integral,Engineer,200000,USD,200000,US,presencial,US,media,USA
2024,senior,integral,Engineer,96000,USD,96000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,220000,USD,220000,US,presencial,US,media,USA
2024,senior,integral,Data Scientist,96600,USD,96600,US,presencial,US,media,USA
2024,senior,integral,Engineer,163000,USD,163000,US,presencial,US,media,USA
2024,senior,integral,Engineer,77000,USD,77000,US,presencial,US,media,USA
2024,senior,integral,Engineer,172000,USD,172000,US,presencial,US,media,USA
2024,senior,integral,Engineer,75600,USD,75600,US,presencial,US,media,USA
2024,junior,integral,Analyst,120000,USD,120000,US,presencial,US,media,USA
2024,junior,integral,Analyst,70000,USD,70000,US,presencial,US,media,USA
2024,senior,integral,Bioinformatics Scientist,190200,USD,190200,US,presencial,US,media,USA
2024,senior,integral,Bioinformatics Scientist,126800,USD,126800,US,presencial,US,media,USA
2024,pleno,integral,Associate,287000,USD,287000,US,remoto,US,media,USA
2024,pleno,integral,Associate,143000,USD,143000,US,remoto,US,media,USA
2024,junior,integral,Data Analyst,102500,USD,102500,US,presencial,US,media,USA
2024,junior,integral,Data Analyst,65000,USD,65000,US,presencial,US,media,USA
2024,junior,parcial,AI Developer,81075,USD,81075,US,remoto,US,media,USA
2024,junior,parcial,AI Developer,44850,USD,44850,US,remoto,US,media,USA
2024,senior,integral,Engineer,385250,USD,385250,US,presencial,US,media,USA
2024,senior,integral,Engineer,248000,USD,248000,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,142100,USD,142100,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,85200,USD,85200,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,185123,USD,185123,US,presencial,US,media,USA
2024,pleno,integral,Data Scientist,123419,USD,123419,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,276000,USD,276000,US,presencial,US,media,USA
2024,senior,integral,Software Engineer,180000,USD,180000,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,110975,USD,110975,US,presencial,US,media,USA
2024,pleno,integral,Data Engineer,82025,USD,82025,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,180000,USD,180000,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,100000,USD,100000,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,200000,USD,200000,US,presencial,US,media,USA
2024,senior,integral,Machine Learning Engineer,170000,USD,170000,US,presencial,US,media,USA
2024,pleno,integral,Engineer,85000,USD,85000,CA,presencial,CA,media,CAN
2024,pleno,integral,Engineer,80000,USD,80000,CA,presencial,CA,media,CAN
2024,senior,integral,Engineer,230000,USD,230000,US,presencial,US,media,USA
2024,senior,integral,Engineer,120000,USD,120000,US,presencial,US,media,USA
2024,junior,integral,Software Developer,97525,USD,97525,US,presencial,US,media,USA
2024,junior,integral,Software Developer,53950,USD,53950,US,presencial,US,media,USA
